900015,https://www.commercialguru.com.sg/listing/21253518/for-sale-midview-city,Sale,Midview City,18 Sin Ming Lane,Ang Mo Kio / Bishan / Thomson,Light Industrial (B1),N/A,2012,1292,N/A,680000,526.32,Partially Fitted,30 watt,"Description
Midview City for Sale!
                                    Midview City in D20
Unblock view
All usable space with attached toilet 
Minutes to upcoming Thomson MRT line
60 years lease from 2008
                                    Read More",2020-05-24 00:00:00+08,Active,R030063F,12001
900016,https://www.commercialguru.com.sg/listing/22845448/for-sale-inspace,Sale,Inspace,24 New Industrial Road,Hougang / Punggol / Sengkang,Light Industrial (B1),Freehold,2025,2454,N/A,1780000,725.35,Bare,N/A,"Description
Call now to enquire
                                    INSPACE

Rare Freehold investment opportunity

Freehold prime strata-titled freehold B1 space

Island-wide connectivity near two MRT Stations, Bartley and Tia Seng and expressways like PIE,CTE and KPE

Strategically located near to various growth areas and business hubs

Close proximity to NEX Mall, Heartland Mall, Paya Lebar Square, Singpost Centre

Direct vehicular access to every unit

Call 91881964 
Now To Enquire.
                                    Read More",2020-05-24 00:00:00+08,Active,R048185A,12001
900017,https://www.commercialguru.com.sg/listing/22730067/for-sale-ct-foodchain,Sale,CT Foodchain,200 Pandan Loop,Buona Vista / West Coast / Clementi New Town,Factory / Workshop (B2),99-year Leasehold,N/A,1798,N/A,1890000,"1,051.17",Bare,N/A,"Description
Call now to enquire
                                    Call 91881964 
to enquire!
                                    Read More",2020-05-24 00:00:00+08,Active,R048185A,12001
900018,https://www.commercialguru.com.sg/listing/21922862/for-sale-189-sims-ave,Sale,189 SIMS AVE,sims ave,Eunos / Geylang / Paya Lebar,Shop / Shophouse,Freehold,1930,1350,N/A,2500000,"1,851.85",Bare,60 watt,"Description
Short walk to MRT & community facilities schools libraries and shop
                                    FACING MAIN ROAD NEAR MRT 2 STY SHOP HOUSE .CALL ALEX 88136391xewsxutzdxdrcuaxbsryutydausfcvzcyb 
FOR VIEWING , SHOP IS CHANGE OF USE MUST PAY DC TO URA .,NEAR SCHOOLS SHOPS HDB FLAT
                                    Read More",2020-05-24 00:00:00+08,Active,R028633A,12001
900019,https://www.commercialguru.com.sg/listing/22190691/for-sale-primz-bizhub,Sale,Primz Bizhub,21 Woodlands Close singapore,Admiralty / Woodlands,Light Industrial (B1),N/A,N/A,1152,N/A,550000,477.43,Partially Fitted,N/A,"Description
Primz Bizhub B1 Light & Clean Industrial 60 yrs Leasehold
                                    * B1 Light & Clean Industrial, suitable for many trades
* 5 mins to SLE/CTE/BKE
* Many Eateries, Shops & Amenities
* Selling with Tenancy at $2k till 2021 (4.5% yield)
* One Free Parking Lot 
* Ample Parking Space
* Low maintenance fee at $0.27 psf
* Unit near to Cargo/Passenger Lift Lobby
* PM me at 92386119 
for more info
                                    Read More",2020-05-24 00:00:00+08,Active,R008394E,12001
900020,https://www.commercialguru.com.sg/listing/21878935/for-sale-11-jalan-bukit-merah,Sale,11 Jalan Bukit Merah,11 Jalan Bukit Merah,Alexandra / Commonwealth,Food & Beverage,99-year Leasehold,1986,1700,N/A,2750000,"1,617.65",N/A,N/A,"Description
Best Frontage HDB Shophouse for Sale!
                                    Block 11 Jalan Bukit Merah Singapore 150011

2-storey HDB shophouse zone as  F&B Eating house and upper floor HDB 3room flat 

Whole property is zoned as commercial (blue color so foreigner elegible). 

Balance 63 years. 

Ground floor about 850sqft facing main road, ample parking lots, good frontage zones as approved F&B eating house 

2nd Floor about 850sqft own separates entrance no neighbour. (独立进出口，没有邻居）can rent to 6 people or apply to change to service industry.
                                    Read More",2020-05-24 00:00:00+08,Active,R030342B,12001
900021,https://www.commercialguru.com.sg/listing/22070013/for-sale-one-commonwealth,Sale,One Commonwealth,1 COMMONWEALTH Drive,Alexandra / Commonwealth,Factory / Workshop (B2),N/A,N/A,1421,N/A,740000,520.76,Fully Fitted,N/A,"Description
B1 Industrial located near Commonwealth MRT
                                    Call/text Stephanie @ 8188 5522 
for appointments!
New Listing for sale at One Commonwealth B1 Light Industry

Renovated
Attached bathroom
3 parking lots in front of office
2 mins to Commonwealth MRT
Ramp-up structure with visitor parking at L5
Strategic location, near Holland Village
Easy access to AYE/PIE
Low Quantum
High rental yield! 

Not to give it a missed. Call Stephanie @ 8188 5522 
for more information and queries!l
                                    Read More",2020-05-24 00:00:00+08,Active,R057226A,12001
900022,https://www.commercialguru.com.sg/listing/22740978/for-sale-derbyshire-building-for-sale,Sale,derbyshire building for sale,derbyshire,Newton / Novena,Shop / Shophouse,Freehold,2000,8500,N/A,25000000,"2,941.18",Fully Fitted,N/A,"Description
Call now to enquire
                                    BUILDING  AT DERBYSHIRE WITH TENANCY FOR SALE

- FREEHOLD
- LAND APPROX 6500SQFT
- BUILD APPROX 8500SQFT
- RECTANGULAR LAND
- NO ROAD LINE FOR A&A OR REBUILD WORKS
- NEAR TO NOVENA MRT, NOVENA SQUARE, UNITED SQUARE, VELOCITY, TAN TOCK SENG HOSPITAL.
- 3% RENTAL YIELD

CALL TO FIND OUT MORE

ELVIN TAN
 92388594 

                                    Read More",2020-05-24 00:00:00+08,Active,R018648E,12001
900023,https://www.commercialguru.com.sg/listing/22740842/for-sale-3-in-1-b1-building-in-tagore,Sale,3 in 1 B1 building in Tagore,tagore lane,Mandai / Upper Thomson,Light Industrial (B1),Freehold,2014,14600,N/A,13000000,890.41,Partially Fitted,N/A,"Description
3 in 1 freehold B1 building at Tagore
                                    3 in 1 (factory+office+dormitory)
B1 Industrial building for sale

- Land: 7340sqft
- Build: 14600sqft 
- Corner Unit
- 5 Year Old
- FREEHOLD
- 5 storey
- Estimated 3650sqft per storey
- Ceiling height 6m
- Cargo lift (2 tons capacity) 20-25 pax
- Hoisting Crane (1 ton capacity)
- 400A 3 phase power supply
- Walking distance to upcoming Lentor MRT (opening 2020)
- Valuation: 14.5m


Level 1 and 2
Production Factory

Level 3
Office

Level 4
Dormitory (approx 60pax. can increase to 90 pax)

Can be used for office, warehousing, showroom, childcare. (subjected to approval)

CALL NOW FOR AN EXCLUSIVE PRESENTATION OF THE PROPERTY. SEEING IS BELIEVING!!

ELVIN TAN
Associate Group Director
PropNex Realty Pte Ltd
 +65 9238 8594 

elvin33@gmail.com

FOR MORE LANDED HOUSES KINDLY VISIT:
www.elvintan.com
                                    Read More",2020-05-24 00:00:00+08,Active,R018648E,12001
900024,https://www.commercialguru.com.sg/listing/22297184/for-sale-burlington-square,Sale,Burlington Square,175 Bencoolen Street,Beach Road / Bugis / Rochor,Office,99-year Leasehold,N/A,549,N/A,950000,"1,730.42",Fully Fitted,N/A,"Description
Anchor Tenant! Good Investment Yield! Enbloc Potentail!
                                    DO NOT MISS! *Excellent Commercial Investment Deal*
Location: Burlington Square (Office)
Size: 549sqf
Price: 950k (nego)

✨Selling Points✨
-Investment yield of more than 4% per annum!
-Comes with anchor tenant!
-No Additional Buyer Stamp Duty (ABSD)!
-Serious seller
-Enbloc Potential

✨Unit Description✨
-Large corporate company renting 3 units combined (inclusive of this unit)
-Rented for the past 4 years, just renewed 2 more years mid 2019
-Perfect paymaster

✨Location Description✨
-Next to Sim Lim Square
-Rochor/Bugis MRT
-Lots of surrounding amenties
-Good rental demand
-Free use of condo facilities

DO NOT HESITATE
CALL NOW 81001717 
[Irwin Chan] to find out more!
                                    Read More",2020-05-24 00:00:00+08,Active,R001226F,12001
900025,https://www.commercialguru.com.sg/listing/22739730/for-sale-citrine-foodland-33-kim-chuan,Sale,Citrine Foodland @ 33 Kim Chuan,,Hougang / Punggol / Sengkang,Factory / Workshop (B2),Freehold,2023,1765,N/A,3049920,"1,728.00",Partially Fitted,150 watt,"Description
Rare Freehold Full Fledged Food Factory For Sale Near Tai Seng!
                                    New Launch! - Rarely available Freehold Food Factory within Tai Seng vicinity.
Price shown is indicative only

- Suitable for Central kitchen, Bakery, Food Packaging, Cold Storage, Catering Business
Food processing and Food preparation, etc
- Kitchen Exhaust Ducts, scupper drain, sampling sump, floor traps, and centralize grease interceptor provided. 

Functional layout with no column for optimizing space planning
Walking distance to bus-stop and Tai Seng MRT station.

Easy accessible to PIE, CTE and CBD areas

Very exclusive with 2 units per floor.
Total of 15 units and 1 industrial canteen for sale
6 factory units come with mezzanine
9 factory units without mezzanine
2 levels of basement car parks
- unit with mezzanine size: 3627 / 3617 / 3606 / 3595 / 1625 sqft
- unit without mezzanine size : 1808 / 1798 / 1787 / 1776 / 1765 sqft

Please contact Shawn Guan 9797 5559 
 for more details and VVIP preview!

Many more Industrial units, High specs, warehouse, logistics center for lease cater to your needs. Call for discussion.
Shawn Guan 9797 5559 
!
http://www.shawnguan.myweb.sg/

Experience Singapore’s next business and lifestyle hub
TAI SENG sits next to the heart of the Singapore Urban Redevelopment Authority’s masterplan to develop a dynamic regional business hub between the CBD and Changi Airport, ensuring the city’s sustainable future growth.
                                    Read More",2020-05-24 00:00:00+08,Active,,12001
900026,https://www.commercialguru.com.sg/listing/21516403/for-sale-woodlands-horizon,Sale,Woodlands Horizon,31 Woodlands close,Admiralty / Woodlands,Light Industrial (B1),N/A,N/A,1668,N/A,558000,334.53,Partially Fitted,N/A,"Description
Near Gambas, MRT ramp-up various levels
                                    60 YRS LEASE FROM 2012. 
31 Woodlands Close, Woodlands Horizon #08- S(737855)
155m2 / 1668 ft2
Monthly maintenance fee $394.32
Yearly property tax $2,100.00
Tenanted  monthly $2,600
Tenants $1700 (31/03/2021)
$900 (11/11/2019) 
60 years (29/02/2012).

this is on level 6 and above but 


i have two units at #02 for sale also asking 700k 

total 2 units 3450sft

RAMP up factory 
b1 light industrial
option. to sell with tenancy & or
vacan
have two units.
#02 & #08

600k starting from
level low and mid floor. 
1711 sft and 1688sft
c/w ancillary toilet. 

low floor level 2

near Gambas. 

near sembawang MRT

3MIN DRIVE TO YISHUN ANS CHONG PANG 

HIGH CEILING 

CALL FOR AN EXCLUSOVE  VIEIWING 

JESS WEN 
TEL 84889890 
OR 
 81331237 


MAY GOD BLESS YOU
                                    Read More",2020-05-24 00:00:00+08,Active,R005203I,12001
900027,https://www.commercialguru.com.sg/listing/21972999/for-sale-penjuru-tech-hub,Sale,Penjuru Tech Hub,4 Penjuru Place,Boon Lay / Jurong / Tuas,Factory / Workshop (B2),N/A,N/A,5899,N/A,700888,118.81,Partially Fitted,100 watt,"Description
No Gst Rental period 2 yrs
                                    ☆b2 factory Terrace Ground level 3storey( 2 storey + roof terrace)
 2 toilets
☆ dual Key Front shutter door  and back door

☆ high ceiling 8 to 9m  

☆ free car park . if need more subject to approval 

☆ voltage is 150amps 

☆fitted with lightings and aircons

☆2nd floor mezzanine overlook downstairs

☆Direct loading and unloading

☆12.5 k/n for production area 

welcome agent

pls call Jess wen 
tel 84889890 
or 81331237 


May God Bless You
                                    Read More",2020-05-24 00:00:00+08,Active,R005203I,12001
900028,https://www.commercialguru.com.sg/listing/21669827/for-sale-tradehub-21,Sale,Tradehub 21,8 Boon Lay Way,Boon Lay / Jurong / Tuas,Light Industrial (B1),Unknown Tenure,N/A,2142,N/A,900000,420.17,Fully Fitted,N/A,"Description
Beautifully renovated ramp up unit at blk 8
                                    One of the most beautiful unit in blk 8 Tradehub
Cheapest unit available  
*** Serious owner looking to sell***
* 2142 sf
* Ramp up unit
* Come with 2 personal private parking lots
* Direct loading and unloading
* Renovated with AC, meeting room, pantry, Director room, account room, 2 admin corner.
* Sell Vacant
* Subject to GST
See to believe! Call me at 81881488 
for a viewing anytime!
                                    Read More",2020-05-24 00:00:00+08,Active,R009618D,12001
900029,https://www.commercialguru.com.sg/listing/18920266/for-sale-pagoda-street,Sale,Pagoda Street,Pagoda Street,Chinatown / Tanjong Pagar,Shop / Shophouse,99-year Leasehold,N/A,3500,N/A,12500000,"3,571.43",Bare,N/A,"Description
Pagoda Street Shophouse
                                    Unit details:

- 99 years lease from 1995
- Good human traffic
- Busy street
- Conserved status
- Full commercial use
- 5 minutes to Chinatown MRT station
- Local eateries & amenities within vicinity

- Call/SMS Calvin at 9838-8833 for more info
                                    Read More",2020-05-24 00:00:00+08,Active,R006191G,12001
900030,https://www.commercialguru.com.sg/listing/22040302/for-sale-innovation-place,Sale,Innovation Place,Mandai Estate,Admiralty / Woodlands,Factory / Workshop (B2),Freehold,N/A,1311,N/A,650000,495.80,N/A,N/A,"Description
New list! B2 Factory space Freehold for sale
                                    New List!
Serious Seller!
Freehold!

Please call Simon ERA HP 96837640 
 for detail/ viewing 


-	IEA (RES- Gold Awards 2012/2013/2014/2015)
-       ERA Overall Top 50 achievers 2012-2014/2015/2016/2017 ( Out of 6000 plus agents)
-       ERA  Overall Top 3 Resale Achiever (3rd ) ( Transactions)-  2016 ( Out of 6000plus agents)

Year 2017
-	ERA Overall TOP 20 Monthly Achiever 2017

Year 2016
-	ERA Overall TOP 20 Monthly Achiever 2016
- 	ERA Overall TOP 50 Achiever Year 2016
-	ERA Overall Top Resale Achiever (3rd )(Transaction ) 2016 
-	ERA Division Top Transactor 1st  Quarter 2016
-	ERA Division Top Achiever ( 1st )  1st    Quarter 2016
-	ERA Division Top Transactor 2nd  Quarter 2016
-	ERA Division Top Achiever ( 2nd )  2nd   Quarter 2016
-	ERA Division Top Transactor 3rd  Quarter 2016
-	ERA Division Top Achiever ( 3rd )  3rd   Quarter 2016


 Year 2015
-	ERA Overall TOP 20 Monthly Achiever 2015
- 	ERA Overall TOP 50 Achiever Year 2015
-	ERA Division Top Transactor 1st  Quarter 2015
-	ERA Division Top Achiever ( 2nd )  1st    Quarter 2015
-	ERA Division Top Transactor 2nd  Quarter 2015
-	ERA Division Top Achiever ( 3rd)  2nd   Quarter 2015
-	ERA Division Top Transactor 3rd  Quarter 2015
-	ERA Division Top Achiever ( 3rd)  3rd   Quarter 2015

      Year 2014 
-	ERA Overall TOP 20 Monthly Achiever 2014
- 	ERA Overall TOP 50 Achiever Year 2014
-	ERA Division Top Transactor 1st  Quarter 2014
-	ERA Division Top Achiever ( 1st )  1st    Quarter 2014
-	ERA Division Top Transactor 2nd  Quarter 2014
-	ERA Division Top Achiever ( 2nd )  2nd   Quarter 2014
-	ERA Division Top Transactor 3rd  Quarter 2014
-	ERA Division Top Achiever ( 1st )  3rd   Quarter 2014
-	ERA Division Top Transactor 4th  Quarter 2014
-	ERA Division Top Achiever ( 1st )  4th   Quarter 2014
                                    Read More",2020-05-24 00:00:00+08,Active,R029775I,12001
